time_tag,dst,record_Id,record_Id_0
,,0,
2023-08-09T03:47:00,-12.7839,1,0
2023-08-09T03:48:00,-12.8805,2,0
2023-08-09T03:49:00,-12.8349,3,0
2023-08-09T03:50:00,-12.7759,4,0
2023-08-09T03:51:00,-13.0668,5,0
2023-08-09T03:52:00,-13.2663,6,0
2023-08-09T03:53:00,-13.2087,7,0
2023-08-09T03:54:00,-13.304,8,0
2023-08-09T03:55:00,-13.5305,9,0
2023-08-09T03:56:00,-13.7818,10,0
2023-08-09T03:57:00,-13.978,11,0
2023-08-09T03:58:00,-14.0181,12,0
2023-08-09T03:59:00,-14.0458,13,0
2023-08-09T04:00:00,-14.0568,14,0
2023-08-09T04:01:00,-14.3736,15,0
2023-08-09T04:02:00,-14.7089,16,0
2023-08-09T04:03:00,-14.8749,17,0
2023-08-09T04:04:00,-14.8785,18,0
2023-08-09T04:05:00,-14.8616,19,0
2023-08-09T04:06:00,-14.9147,20,0
2023-08-09T04:07:00,-15.0321,21,0
2023-08-09T04:08:00,-15.1289,22,0
2023-08-09T04:09:00,-15.0761,23,0
2023-08-09T04:10:00,-15.1146,24,0
2023-08-09T04:11:00,-15.2003,25,0
2023-08-09T04:12:00,-15.2354,26,0
2023-08-09T04:13:00,-15.2757,27,0
2023-08-09T04:14:00,-15.3331,28,0
2023-08-09T04:15:00,-15.3719,29,0
2023-08-09T04:16:00,-15.5769,30,0
2023-08-09T04:17:00,-15.7792,31,0
2023-08-09T04:18:00,-15.9038,32,0
2023-08-09T04:19:00,-16.1001,33,0
2023-08-09T04:20:00,-16.2372,34,0
2023-08-09T04:21:00,-16.132601,35,0
2023-08-09T04:22:00,-15.8652,36,0
2023-08-09T04:23:00,-15.6916,37,0
2023-08-09T04:24:00,-15.5264,38,0
2023-08-09T04:25:00,-15.444,39,0
2023-08-09T04:26:00,-15.5049,40,0
2023-08-09T04:27:00,-15.6516,41,0
2023-08-09T04:28:00,-15.8471,42,0
2023-08-09T04:29:00,-15.9414,43,0
2023-08-09T04:30:00,-15.8537,44,0
2023-08-09T04:31:00,-15.8332,45,0
2023-08-09T04:32:00,-15.8361,46,0
2023-08-09T04:33:00,-15.7887,47,0
2023-08-09T04:34:00,-15.6942,48,0
2023-08-09T04:35:00,-15.6661,49,0
2023-08-09T04:36:00,-15.7162,50,0
2023-08-09T04:37:00,-15.5732,51,0
2023-08-09T04:38:00,-15.5569,52,0
2023-08-09T04:39:00,-15.5529,53,0
2023-08-09T04:40:00,-15.5713,54,0
2023-08-09T04:41:00,-15.6344,55,0
2023-08-09T04:42:00,-15.6216,56,0
2023-08-09T04:43:00,-15.5161,57,0
2023-08-09T04:44:00,-15.5817,58,0
2023-08-09T04:45:00,-15.5419,59,0
2023-08-09T04:46:00,-15.4469,60,0
2023-08-09T04:47:00,-15.4447,61,0
2023-08-09T04:48:00,-15.4264,62,0
2023-08-09T04:49:00,-15.3664,63,0
2023-08-09T04:50:00,-15.4455,64,0
2023-08-09T04:51:00,-15.4687,65,0
2023-08-09T04:52:00,-15.5664,66,0
2023-08-09T04:53:00,-15.5865,67,0
2023-08-09T04:54:00,-15.6979,68,0
2023-08-09T04:55:00,-15.788,69,0
2023-08-09T04:56:00,-15.9182,70,0
2023-08-09T04:57:00,-16.0166,71,0
2023-08-09T04:58:00,-16.0902,72,0
2023-08-09T04:59:00,-16.139999,73,0
2023-08-09T05:00:00,-16.2978,74,0
2023-08-09T05:01:00,-16.407301,75,0
2023-08-09T05:02:00,-16.5823,76,0
2023-08-09T05:03:00,-16.5849,77,0
2023-08-09T05:04:00,-16.5431,78,0
2023-08-09T05:05:00,-16.632,79,0
2023-08-09T05:06:00,-16.708,80,0
2023-08-09T05:07:00,-16.789801,81,0
2023-08-09T05:08:00,-16.8545,82,0
2023-08-09T05:09:00,-16.9415,83,0
2023-08-09T05:10:00,-16.948099,84,0
2023-08-09T05:11:00,-16.8869,85,0
2023-08-09T05:12:00,-16.936001,86,0
2023-08-09T05:13:00,-16.904301,87,0
2023-08-09T05:14:00,-16.935301,88,0
2023-08-09T05:15:00,-16.9741,89,0
2023-08-09T05:16:00,-16.989799,90,0
2023-08-09T05:17:00,-17.0329,91,0
2023-08-09T05:18:00,-16.9709,92,0
2023-08-09T05:19:00,-16.952499,93,0
2023-08-09T05:20:00,-16.996,94,0
2023-08-09T05:21:00,-17.0756,95,0
2023-08-09T05:22:00,-17.1189,96,0
2023-08-09T05:23:00,-17.219801,97,0
